0.025,647.044112282842,1839.1988936010594,2678.73725293927,4024.2949084937222,--undefined--
0.030000000000000002,760.5655490602966,1890.2572035268163,2921.262605434233,4234.455394936292,--undefined--
0.035,987.058600131405,1992.1369615719577,3358.8806690550696,4614.49083594631,--undefined--
0.04,1088.276001497914,2037.7154272683047,3335.1224424853835,4598.143222930948,--undefined--
0.045,1229.0433616050375,2254.2545708570497,3412.6212012199853,4496.52694979903,--undefined--
0.049999999999999996,1277.0911524816963,2447.7725011738967,3569.2366874778377,4567.312723637734,--undefined--
0.05499999999999999,1248.4191876402601,2501.003250416965,3587.1615198524696,4555.543968829179,--undefined--
0.05999999999999999,1217.6114476142984,2405.272856235933,3415.1362573768056,4372.717491060711,--undefined--
0.06499999999999999,1359.8831323413012,2347.078632989738,3349.265616611017,4323.8466643522015,--undefined--
0.06999999999999999,1433.4099765832311,2253.0162714940957,3337.2813560674126,4263.437431598082,--undefined--
0.075,1485.620779884097,2313.9791795249766,3383.7765470207632,4293.819890798738,--undefined--
0.08,1490.162952137169,2371.8801636734947,3375.142388297349,4308.158789445353,--undefined--
0.085,1439.538329666329,2342.7808062938657,3291.9733278807107,4267.559011991626,--undefined--
0.09000000000000001,1369.0699524444453,2333.001135951619,3316.3269323242075,4295.3544456657555,--undefined--
0.09500000000000001,1341.25389113702,2315.586576742379,3481.8353838006583,4390.534738815833,--undefined--
0.10000000000000002,1300.7576972140644,2303.5559562925805,3446.3506892749765,4332.014512150573,--undefined--
0.10500000000000002,1290.901519424662,2295.4765997881595,3361.6694025927095,4287.645795611504,--undefined--
0.11000000000000003,1318.600686464785,2275.163928633037,3340.0094410608517,4374.035394768236,--undefined--
0.11500000000000003,1306.367890633957,2196.458506383787,3351.6524516030668,4564.537320602031,--undefined--
0.12000000000000004,1338.0769446055717,2250.436648059137,3440.556177253379,4708.428438039699,--undefined--
0.12500000000000003,1361.2415514639965,2337.1013304103685,3492.534868663677,4716.824676134641,--undefined--
0.13000000000000003,1372.4923176931932,2352.9188381571994,3506.747133717382,4620.367193235476,--undefined--
0.13500000000000004,1395.446144228551,2288.2888774870526,3489.4116041320885,4491.494102887983,--undefined--
0.14000000000000004,1504.0013744750631,2317.779283768377,3441.7266861369358,4469.411626734449,--undefined--
0.14500000000000005,1532.269232697746,2390.1711802977734,3606.576856114917,4484.609373052405,--undefined--
0.15000000000000005,1708.5131757253494,2530.376834382204,3897.0124942140674,4318.049602413433,--undefined--
0.15500000000000005,1884.4080046395186,2621.3252850495514,4112.295893001204,4178.616946537333,--undefined--
0.16000000000000006,1911.8921305309648,2605.88329360202,4158.676470097117,4175.898920685246,--undefined--
0.16500000000000006,1677.0202672258745,2556.9748273940877,4157.266976020445,4172.5139061691625,--undefined--
